X Y Z Doppler RCS Label Mahalanobis_Error
6.651486 3.969406 -1.212560 -0.452500 7.230000 0.000000 0.532234
7.036689 2.382938 -1.210676 -0.548129 6.950000 0.000000 0.281998
6.344107 3.800014 -1.210356 -0.458125 8.900000 0.000000 0.423454
7.900232 3.181734 -1.208264 -0.538530 7.760000 0.000000 0.267743
7.013772 4.345696 -1.207969 -0.468811 7.950000 0.000000 0.196155
7.842610 3.182955 -1.205557 -0.514020 6.670000 0.000000 0.128662
6.872808 2.552030 -1.203935 -0.543392 8.590000 0.000000 0.289162
7.600060 2.830339 -1.203605 -0.559499 7.110000 0.000000 0.539270
6.302635 4.135528 -1.203380 -0.507813 7.410000 0.000000 0.588396
7.795248 3.174496 -1.200436 -0.500957 7.720000 0.000000 0.340833
6.817681 3.813182 -1.200240 -0.511881 9.030000 0.000000 0.322989
7.501447 3.645268 -1.200230 -0.480149 7.940000 0.000000 0.449062
7.563177 0.403837 -1.199832 -0.523085 6.890000 0.000000 0.559741
7.926852 3.194590 -1.194908 -0.486446 7.270000 0.000000 0.596099
7.310498 3.872581 -1.194849 -0.446480 8.000000 0.000000 0.866641
7.284843 4.147659 -1.193039 -0.499796 7.920000 0.000000 0.143898
6.640142 2.959448 -1.192888 -0.500637 7.280000 0.000000 0.208966
7.988470 3.118448 -1.190691 -0.507179 8.480000 0.000000 0.289073
5.937324 5.070997 -1.189478 -0.471842 8.100000 0.000000 0.662643
6.397612 4.157866 -1.188755 -0.507730 7.570000 0.000000 0.561432
6.987657 3.812920 -1.187956 -0.517478 7.480000 0.000000 0.365948
6.780894 4.038394 -1.186548 -0.489982 8.060000 0.000000 0.077419
7.520117 1.623563 -1.185701 -0.536145 6.120000 0.000000 0.185496
7.203370 2.735600 -1.183467 -0.512651 8.380000 0.000000 0.210501
7.509784 1.067230 -1.182018 -0.573456 8.410000 0.000000 0.332334
7.096634 3.760519 -1.181338 -0.512166 7.850000 0.000000 0.224349
6.685523 3.898117 -1.181249 -0.509079 7.830000 0.000000 0.354307
6.780112 3.974930 -1.180834 -0.452500 7.730000 0.000000 0.574413
7.873296 3.287141 -1.180532 -0.526165 7.920000 0.000000 0.101201
7.604075 3.427794 -1.180300 -0.490239 8.000000 0.000000 0.392339
7.409319 2.980053 -1.179755 -0.500875 7.600000 0.000000 0.350607
7.573281 1.026028 -1.178509 -0.543000 7.000000 0.000000 0.181003
7.700397 1.147360 -1.177224 -0.483124 7.920000 0.000000 1.161531
7.603881 1.723307 -1.175186 -0.563842 7.210000 0.000000 0.287273
5.698194 5.956850 -1.175023 -0.442107 7.420000 0.000000 0.785154
7.373089 3.796200 -1.174939 -0.500495 7.300000 0.000000 0.023088
7.658729 3.009778 -1.174155 -0.523614 8.080000 0.000000 0.005509
6.274282 3.768408 -1.174117 -0.512020 8.490000 0.000000 0.470562
6.559470 4.365980 -1.170541 -0.487470 9.110000 0.000000 0.271953
7.508208 0.961723 -1.169007 -0.483101 7.390000 0.000000 1.179790
6.253013 3.753272 -1.168757 -0.457883 7.430000 0.000000 0.427236
7.735256 3.753497 -1.166970 -0.516620 7.860000 0.000000 0.143990
7.515489 4.202228 -1.166848 -0.509688 8.450000 0.000000 0.266961
7.094597 1.549786 -1.166389 -0.573125 6.990000 0.000000 0.439472
7.423331 0.500576 -1.166241 -0.501933 7.260000 0.000000 0.907107
8.084755 2.951737 -1.165487 -0.512160 6.960000 0.000000 0.278409
7.659301 0.691171 -1.165356 -0.492848 8.210000 0.000000 1.052246
7.287520 2.854433 -1.164949 -0.465930 7.700000 0.000000 0.957150
7.171481 1.664834 -1.163016 -0.523387 6.780000 0.000000 0.363590
6.213473 4.720205 -1.162624 -0.430786 7.410000 0.000000 0.342493
7.700526 3.641736 -1.162224 -0.550544 7.900000 0.000000 0.668160
6.731804 3.903704 -1.161368 -0.519530 8.540000 0.000000 0.513023
7.465967 1.326922 -1.160240 -0.492469 7.770000 0.000000 0.968361
7.053956 3.645567 -1.160136 -0.462083 7.350000 0.000000 0.648111
6.130781 3.669299 -1.160040 -0.522888 7.970000 0.000000 0.645675
7.706578 3.470626 -1.159722 -0.490315 8.310000 0.000000 0.396969
6.451871 4.022223 -1.158124 -0.538132 7.480000 0.000000 0.970852
7.305418 3.858280 -1.157117 -0.494556 7.790000 0.000000 0.080401
7.890718 3.083864 -1.155231 -0.507108 7.550000 0.000000 0.291671
8.068101 -1.104091 -1.154809 -0.512911 7.380000 0.000000 0.640045
4.792793 5.759923 -1.152698 -0.408763 8.000000 0.000000 0.709320
6.829503 3.954373 -1.149707 -0.519713 8.490000 0.000000 0.509326
7.339305 0.344911 -1.149386 -0.522295 7.020000 0.000000 0.577137
6.772463 2.346433 -1.148588 -0.512611 7.680000 0.000000 0.289966
7.951529 -0.935210 -1.145622 -0.532645 6.590000 0.000000 0.337516
8.088853 2.409547 -1.145144 -0.483258 7.510000 0.000000 0.921221
7.856875 3.189123 -1.143270 -0.465993 7.870000 0.000000 0.931897
6.876488 2.381305 -1.141870 -0.512639 7.310000 0.000000 0.294139
8.114607 2.270455 -1.141855 -0.543500 7.800000 0.000000 0.036365
7.406562 3.902418 -1.139882 -0.494795 7.990000 0.000000 0.084485
7.685144 2.195088 -1.138835 -0.529448 7.880000 0.000000 0.175921
4.712182 5.690528 -1.137889 -0.407656 8.610000 0.000000 0.707708
5.801607 4.688312 -1.137803 -0.473541 5.530000 0.000000 0.534871
6.068446 4.556742 -1.137715 -0.478822 8.030000 0.000000 0.423555
6.215714 3.663885 -1.132711 -0.512734 8.180000 0.000000 0.441046
7.599686 3.638506 -1.130572 -0.533077 7.670000 0.000000 0.394742
7.837177 -2.450070 -1.130343 -0.541276 7.390000 0.000000 0.192047
7.728928 3.221146 -1.130114 -0.465621 7.690000 0.000000 0.906942
7.576052 1.171647 -1.130092 -0.531826 8.690000 0.000000 0.353301
7.892139 2.792125 -1.128104 -0.467272 7.890000 0.000000 1.051783
7.981335 3.174231 -1.126792 -0.466282 8.060000 0.000000 0.953907
7.689762 1.219464 -1.126699 -0.541749 8.620000 0.000000 0.187543
6.123827 4.668259 -1.126652 -0.430258 8.250000 0.000000 0.344796
7.412169 3.708074 -1.125669 -0.510721 7.350000 0.000000 0.093648
6.373317 4.253994 -1.125095 -0.497008 8.150000 0.000000 0.434512
4.685997 5.570031 -1.124428 -0.409055 7.830000 0.000000 0.677140
7.318465 3.866634 -1.119651 -0.503454 9.140000 0.000000 0.062692
7.510934 3.754546 -1.119166 -0.510795 7.280000 0.000000 0.091079
6.559912 4.658050 -1.118070 -0.433235 7.980000 0.000000 0.482503
8.180836 -1.117483 -1.116937 -0.512916 7.010000 0.000000 0.647787
6.734418 4.204957 -1.114661 -0.467847 9.440000 0.000000 0.201932
7.632397 1.119966 -1.114642 -0.511834 9.620000 0.000000 0.696985
7.230671 0.438951 -1.114565 -0.543137 7.980000 0.000000 0.231291
7.808312 2.708739 -1.114418 -0.467387 7.690000 0.000000 1.067380
7.416320 2.814165 -1.114101 -0.512711 8.520000 0.000000 0.225515
7.614666 2.911579 -1.113769 -0.507150 8.880000 0.000000 0.313861
6.247632 5.087961 -1.113341 -0.425515 7.910000 0.000000 0.252375
6.307751 4.157514 -1.111368 -0.497698 7.370000 0.000000 0.417580
8.084867 2.033785 -1.107446 -0.483232 7.860000 0.000000 1.021977
6.723869 3.445614 -1.105586 -0.530623 7.080000 0.000000 0.472974
7.729104 3.737960 -1.103309 -0.498745 8.730000 0.000000 0.164210
7.988993 -1.143094 -1.102589 -0.553381 7.710000 0.000000 0.033068
7.384932 3.712702 -1.101127 -0.503580 8.740000 0.000000 0.019369
7.746274 2.389474 -1.099896 -0.528946 8.580000 0.000000 0.140604
7.002624 4.581432 -1.097478 -0.511577 8.150000 0.000000 0.615193
6.584852 2.744229 -1.084172 -0.499383 7.000000 0.000000 0.329091
7.456485 3.084352 -1.082532 -0.448462 7.080000 0.000000 1.200827
6.661717 -2.594043 -1.081594 -0.481302 8.290000 0.000000 0.564462
7.148228 2.011191 -1.080949 -0.512386 6.930000 0.000000 0.464041
7.921420 3.436453 -1.080740 -0.537634 7.170000 0.000000 0.325203
7.986597 -2.437196 -1.079186 -0.522082 7.410000 0.000000 0.154457
7.872993 0.221811 -1.078737 -0.553486 7.350000 0.000000 0.087464
7.598979 1.138642 -1.077785 -0.541884 6.980000 0.000000 0.200919
7.627435 1.071696 -1.076156 -0.563655 7.760000 0.000000 0.148545
7.744741 1.135949 -1.075696 -0.511845 8.140000 0.000000 0.705144
7.476677 1.158186 -1.070434 -0.531815 8.050000 0.000000 0.360284
6.014668 4.461664 -1.070200 -0.479198 8.860000 0.000000 0.391599
6.836110 4.256116 -1.068741 -0.468195 9.400000 0.000000 0.209736
7.302337 2.373529 -1.062067 -0.543458 7.860000 0.000000 0.141746
6.544623 3.369635 -1.061639 -0.494082 8.220000 0.000000 0.126563
7.637737 1.163389 -1.056676 -0.539897 9.500000 0.000000 0.234955
7.732792 0.776359 -1.055516 -0.552745 8.090000 0.000000 0.072525
7.746733 1.178435 -1.041480 -0.539915 9.320000 0.000000 0.239201
7.353031 1.887103 -1.039174 -0.514423 8.180000 0.000000 0.491145
7.328629 -3.016386 -1.036653 -0.490886 7.940000 0.000000 0.358772
6.394950 3.345758 -1.032952 -0.509564 7.700000 0.000000 0.155310
7.637469 -1.655605 -1.032341 -0.522346 7.250000 0.000000 0.355438
6.323255 -5.232088 -1.015544 -0.543000 6.700000 0.000000 1.974975
7.227956 0.745099 -1.009143 -0.602670 7.060000 0.000000 0.759556
7.042514 2.141457 -1.003826 -0.528765 7.670000 0.000000 0.152958
8.067745 -0.614609 -0.972931 -0.553962 7.640000 0.000000 0.054042
7.466809 1.912811 -0.966015 -0.514490 8.410000 0.000000 0.503252
5.782058 -4.539914 -0.865698 -0.499945 7.460000 0.000000 1.104988
7.467025 -2.896536 -0.840354 -0.552168 6.970000 0.000000 0.558892
7.794163 3.771648 -1.445478 -0.507784 7.840000 0.000000 0.029202
8.791548 2.629820 -1.433778 -0.573235 7.110000 0.000000 0.595481
8.487757 3.761068 -1.383481 -0.523832 8.440000 0.000000 0.149306
9.131047 0.923233 -1.369240 -0.523200 7.440000 0.000000 0.545285
8.483450 3.476544 -1.367504 -0.483452 7.420000 0.000000 0.615972
9.607295 3.152591 -1.364657 -0.543000 8.640000 0.000000 0.138041
8.967711 1.380150 -1.353022 -0.563757 7.160000 0.000000 0.176591
9.758925 2.284728 -1.339850 -0.530891 7.460000 0.000000 0.264753
9.887856 1.914515 -1.312141 -0.511414 7.660000 0.000000 0.658302
7.886163 3.916853 -1.303388 -0.522061 7.630000 0.000000 0.283044
8.685481 4.038772 -1.297041 -0.543000 7.960000 0.000000 0.517888
7.387699 5.595760 -1.296575 -0.482887 7.360000 0.000000 0.503735
8.391975 3.441469 -1.293001 -0.483410 7.590000 0.000000 0.623333
8.888016 3.972993 -1.285853 -0.466232 7.930000 0.000000 0.811010
8.896625 2.919233 -1.285825 -0.543000 8.120000 0.000000 0.140561
7.197941 5.676814 -1.281361 -0.479567 7.200000 0.000000 0.555996
9.895932 2.150023 -1.279578 -0.508833 7.780000 0.000000 0.667312
9.000518 2.953480 -1.278468 -0.543000 8.640000 0.000000 0.138041
8.524979 2.459063 -1.278293 -0.522410 7.230000 0.000000 0.284459
9.070234 2.876473 -1.277791 -0.511463 9.040000 0.000000 0.411279
10.059701 -0.506948 -1.271621 -0.544235 7.810000 0.000000 0.228985
7.936914 4.056755 -1.270943 -0.514573 8.840000 0.000000 0.198979
8.754121 4.331892 -1.268271 -0.507783 7.880000 0.000000 0.021918
8.374334 2.886502 -1.261428 -0.483368 7.220000 0.000000 0.800085
8.796228 0.920247 -1.255877 -0.543258 6.030000 0.000000 0.219321
8.906933 3.711475 -1.254198 -0.513911 8.790000 0.000000 0.112713
8.857983 2.901183 -1.253258 -0.529727 8.150000 0.000000 0.083780
7.851633 3.752248 -1.250215 -0.523220 8.320000 0.000000 0.238785
6.497027 5.840924 -1.249597 -0.541888 7.900000 0.000000 1.964478
7.347377 5.691243 -1.246507 -0.513205 7.650000 0.000000 1.059508
8.867342 2.847978 -1.244790 -0.520491 8.210000 0.000000 0.252854
8.894544 3.263669 -1.244616 -0.542427 8.610000 0.000000 0.223301
8.964587 2.936006 -1.244342 -0.509026 7.660000 0.000000 0.429246
8.860588 2.781693 -1.243030 -0.561554 8.350000 0.000000 0.410070
8.037368 5.358476 -1.239045 -0.499366 7.490000 0.000000 0.453172
7.826561 4.242754 -1.237522 -0.494073 8.610000 0.000000 0.044086
8.512229 5.003555 -1.235065 -0.502344 6.920000 0.000000 0.231059
8.964422 2.931549 -1.232305 -0.529804 7.840000 0.000000 0.087730
7.435533 5.381557 -1.231512 -0.517159 7.030000 0.000000 0.949788
10.044671 -0.629326 -1.231228 -0.563524 7.540000 0.000000 0.095114
8.621174 3.750721 -1.230251 -0.536518 7.510000 0.000000 0.315968
8.250714 3.555269 -1.229437 -0.490851 7.870000 0.000000 0.446193
9.112963 2.833802 -1.224711 -0.509395 8.430000 0.000000 0.466268
8.967263 2.811064 -1.222397 -0.561627 8.160000 0.000000 0.406225
8.351236 3.111476 -1.220383 -0.529925 6.920000 0.000000 0.037185
8.291497 4.138377 -1.215273 -0.534530 7.050000 0.000000 0.479517
9.028702 2.928276 -1.212965 -0.505070 7.410000 0.000000 0.506706
7.715188 3.948965 -1.209914 -0.478446 7.510000 0.000000 0.400023
8.068600 3.205881 -1.204880 -0.507057 8.550000 0.000000 0.271879
8.844805 3.437177 -1.201001 -0.548255 7.870000 0.000000 0.373462
8.508724 3.040008 -1.199066 -0.512343 8.130000 0.000000 0.298675
8.640051 3.746365 -1.199056 -0.523846 8.160000 0.000000 0.098379
8.191705 5.229215 -1.196852 -0.543241 8.140000 0.000000 1.077933
7.832813 3.831542 -1.196282 -0.502902 7.890000 0.000000 0.069374
7.846361 4.018109 -1.193262 -0.514379 9.180000 0.000000 0.191393
8.007114 3.969930 -1.189495 -0.502702 7.860000 0.000000 0.055985
8.765911 3.345187 -1.188012 -0.548343 8.850000 0.000000 0.355835
7.927032 3.826970 -1.185001 -0.507996 9.000000 0.000000 0.007628
7.806207 4.486389 -1.184320 -0.473726 7.750000 0.000000 0.280598
8.409600 3.140635 -1.182160 -0.488679 7.050000 0.000000 0.648896
8.828650 4.424263 -1.181926 -0.498461 7.740000 0.000000 0.121999
8.824604 0.439329 -1.181667 -0.543000 8.120000 0.000000 0.261178
8.218405 3.421610 -1.180875 -0.506680 8.580000 0.000000 0.230763
7.774521 3.921515 -1.180160 -0.514979 7.940000 0.000000 0.176979
9.728230 -0.569005 -1.177917 -0.522826 7.310000 0.000000 0.583322
7.931432 3.847798 -1.177212 -0.447850 7.250000 0.000000 0.997200
7.908420 3.929567 -1.176741 -0.502497 8.270000 0.000000 0.055802
9.255059 1.617206 -1.173568 -0.603377 6.940000 0.000000 0.831611
10.066443 0.265583 -1.172038 -0.523023 7.430000 0.000000 0.613661
8.759097 4.321996 -1.170132 -0.498991 7.690000 0.000000 0.137471
8.307981 3.108333 -1.169451 -0.488578 7.570000 0.000000 0.648594
7.792104 4.028017 -1.167187 -0.523720 7.860000 0.000000 0.359261
8.784305 1.116405 -1.165587 -0.603470 7.340000 0.000000 0.785061
7.775278 3.923974 -1.163745 -0.447413 7.630000 0.000000 0.942779
7.447338 5.502438 -1.161371 -0.507976 7.950000 0.000000 0.842214
8.799928 3.235826 -1.160957 -0.542306 8.230000 0.000000 0.215814
9.149882 1.599718 -1.160690 -0.603368 7.990000 0.000000 0.831643
7.857005 4.139710 -1.160081 -0.523743 7.460000 0.000000 0.389332
9.334891 1.800299 -1.158025 -0.543441 7.660000 0.000000 0.137949
8.922889 2.952941 -1.156900 -0.543565 7.440000 0.000000 0.142051
8.065925 3.648405 -1.145659 -0.535597 8.010000 0.000000 0.350783
8.931419 3.069246 -1.145100 -0.513063 8.750000 0.000000 0.333124
9.726418 0.761187 -1.142699 -0.573569 6.550000 0.000000 0.238819
9.617330 -0.065246 -1.137640 -0.542921 8.380000 0.000000 0.278871
8.150546 3.315732 -1.137567 -0.506872 8.500000 0.000000 0.258174
8.863881 3.082570 -1.130704 -0.542602 7.730000 0.000000 0.165673
8.169965 3.685827 -1.123071 -0.535821 8.430000 0.000000 0.346952
7.741171 4.546840 -1.122515 -0.525554 6.950000 0.000000 0.613790
8.280786 3.830532 -1.110116 -0.512833 7.010000 0.000000 0.002364
8.523796 -1.596551 -1.102750 -0.522488 7.810000 0.000000 0.415540
8.927379 3.578176 -1.095921 -0.502023 7.310000 0.000000 0.369809
8.616624 3.198406 -1.086723 -0.527802 7.690000 0.000000 0.020355
9.635898 3.234169 -1.067285 -0.528993 7.200000 0.000000 0.103870
8.622147 -3.602860 -1.066903 -0.512622 8.080000 0.000000 0.005662
8.307073 2.708832 -1.054798 -0.544019 6.700000 0.000000 0.135444
9.162298 2.584861 -1.022575 -0.529939 7.560000 0.000000 0.210581
8.258157 -4.311820 -0.930510 -0.539696 6.770000 0.000000 0.793869
7.651774 7.638293 -1.507776 -0.468783 9.090000 0.000000 1.075284
9.825973 4.004845 -1.500745 -0.528912 7.850000 0.000000 0.121676
10.122889 5.442490 -1.465596 -0.521902 7.530000 0.000000 0.390871
7.655050 7.802452 -1.452853 -0.466890 9.370000 0.000000 1.105667
11.078712 3.636269 -1.439594 -0.523875 7.550000 0.000000 0.190237
8.457822 6.491779 -1.398850 -0.484220 8.130000 0.000000 0.552798
10.448591 2.064586 -1.382766 -0.543000 8.850000 0.000000 0.129765
10.539559 2.167842 -1.372678 -0.543000 7.630000 0.000000 0.119431
9.058043 5.700270 -1.369029 -0.443678 7.900000 0.000000 0.597227
10.372580 3.249370 -1.363394 -0.543000 7.200000 0.000000 0.092579
10.819938 1.973776 -1.354935 -0.569903 7.770000 0.000000 0.286307
10.872930 1.936915 -1.354647 -0.539276 8.780000 0.000000 0.227326
10.574631 3.503948 -1.350453 -0.520412 9.400000 0.000000 0.242079
9.741733 3.975245 -1.349589 -0.528836 6.850000 0.000000 0.108025
11.440562 -0.575939 -1.348164 -0.522850 6.700000 0.000000 0.591748
7.894157 8.008103 -1.347905 -0.466149 7.430000 0.000000 1.068610
10.329759 4.358404 -1.344630 -0.501995 7.490000 0.000000 0.304553
10.956248 1.906480 -1.344491 -0.483353 7.770000 0.000000 1.160658
10.548961 3.377908 -1.339345 -0.545684 7.850000 0.000000 0.149053
9.737807 3.112337 -1.338969 -0.543000 8.500000 0.000000 0.113266
10.581482 1.889117 -1.328807 -0.550490 7.410000 0.000000 0.040139
8.309013 7.697284 -1.326128 -0.430478 8.430000 0.000000 0.190161
7.491169 7.471939 -1.315661 -0.423873 10.070000 0.000000 0.317515
8.530118 6.158429 -1.312769 -0.530776 8.220000 0.000000 1.160844
11.171765 2.998079 -1.312587 -0.523695 7.170000 0.000000 0.337637
10.462746 3.344994 -1.309302 -0.543000 9.510000 0.000000 0.101763
10.286904 3.272047 -1.305947 -0.564376 8.450000 0.000000 0.453509
10.564677 2.300879 -1.305812 -0.564124 7.960000 0.000000 0.243399
10.853297 1.961887 -1.304869 -0.492735 7.580000 0.000000 0.998535
10.705192 2.032195 -1.304117 -0.569645 8.520000 0.000000 0.289293
10.031420 4.395554 -1.299810 -0.522294 9.610000 0.000000 0.078079
9.677860 3.312297 -1.298862 -0.543453 7.980000 0.000000 0.172150
9.233981 4.442558 -1.297655 -0.543577 7.560000 0.000000 0.568448
10.796429 1.463628 -1.295783 -0.571305 9.220000 0.000000 0.247756
10.042624 5.404480 -1.295733 -0.521788 7.920000 0.000000 0.378393
10.805319 1.985027 -1.295006 -0.543000 8.190000 0.000000 0.162541
7.494584 7.594522 -1.290256 -0.427322 8.420000 0.000000 0.422986
10.568094 3.378932 -1.287707 -0.543000 9.410000 0.000000 0.098897
10.080525 4.984361 -1.286487 -0.524224 7.290000 0.000000 0.278839
7.780346 7.991377 -1.276618 -0.460165 8.860000 0.000000 1.006173
10.204940 2.385062 -1.276560 -0.483489 7.560000 0.000000 1.062657
11.355012 -0.056734 -1.276280 -0.522949 6.970000 0.000000 0.615628
10.838914 1.894300 -1.273288 -0.531818 9.040000 0.000000 0.362221
7.403403 8.310519 -1.272926 -0.429226 8.530000 0.000000 0.788055
9.995847 2.987741 -1.272905 -0.512891 7.670000 0.000000 0.442421
10.718420 1.944918 -1.270810 -0.568627 8.090000 0.000000 0.257389
5.821655 9.105126 -1.269586 -0.273319 13.000000 0.000000 0.638943
10.646612 3.495364 -1.266033 -0.543000 7.920000 0.000000 0.116824
5.524209 9.177302 -1.265078 -0.335446 14.230000 0.000000 0.599823
10.733597 1.876949 -1.261403 -0.531811 8.320000 0.000000 0.362163
9.868985 3.038419 -1.260871 -0.512848 9.230000 0.000000 0.422497
5.435885 9.149853 -1.260471 -0.337715 14.310000 0.000000 0.682893
10.447608 3.492808 -1.260033 -0.560978 9.330000 0.000000 0.430505
10.796151 3.588979 -1.259746 -0.509485 6.930000 0.000000 0.429954
10.477793 2.217085 -1.258131 -0.564084 9.150000 0.000000 0.229173
10.751595 1.977556 -1.257695 -0.573681 7.830000 0.000000 0.343066
10.843327 2.043924 -1.256579 -0.563989 7.770000 0.000000 0.188134
10.312850 2.409567 -1.254874 -0.483499 8.300000 0.000000 1.065856
10.400316 2.442653 -1.254508 -0.566236 8.230000 0.000000 0.305212
5.538198 9.201463 -1.250927 -0.346484 11.550000 0.000000 0.782155
9.182793 4.507546 -1.247194 -0.476251 8.060000 0.000000 0.520123
10.488701 2.606596 -1.246112 -0.483567 7.110000 0.000000 1.039936
7.770715 8.027780 -1.244200 -0.465954 8.440000 0.000000 1.118862
10.856870 1.972980 -1.242177 -0.523430 7.920000 0.000000 0.494382
5.593281 9.263988 -1.240672 -0.336100 11.510000 0.000000 0.598556
11.180504 3.322147 -1.239340 -0.565683 8.450000 0.000000 0.413365
10.737295 2.000709 -1.234376 -0.528033 8.660000 0.000000 0.411150
9.775274 3.185621 -1.233398 -0.492129 7.970000 0.000000 0.724903
10.405618 2.497493 -1.233222 -0.483529 7.510000 0.000000 1.056718
9.964002 3.532796 -1.233043 -0.504333 9.230000 0.000000 0.454110
10.389138 2.121886 -1.230837 -0.523481 8.250000 0.000000 0.456358
8.566047 6.560421 -1.223810 -0.484531 8.980000 0.000000 0.537889
10.631971 1.983053 -1.223147 -0.528018 9.050000 0.000000 0.411057
10.077774 4.067922 -1.222761 -0.510010 7.510000 0.000000 0.230804
10.632487 3.031623 -1.221902 -0.510209 7.920000 0.000000 0.528039
10.134061 5.478420 -1.221843 -0.512023 7.430000 0.000000 0.218681
10.965637 1.992946 -1.219088 -0.523432 7.380000 0.000000 0.497210
10.843599 2.454505 -1.218816 -0.531147 7.860000 0.000000 0.298192
10.435895 3.046229 -1.218172 -0.512970 8.600000 0.000000 0.466088
10.026944 2.535326 -1.216421 -0.474068 7.640000 0.000000 1.186623
9.770335 3.009614 -1.215190 -0.512830 8.700000 0.000000 0.425534
10.376957 2.196890 -1.211869 -0.564077 8.250000 0.000000 0.226200
10.798330 1.995454 -1.208008 -0.550383 8.250000 0.000000 0.046068
9.777575 4.694424 -1.207479 -0.506157 7.650000 0.000000 0.067832
5.508343 9.238995 -1.199432 -0.338448 13.490000 0.000000 0.679604
10.674101 2.077981 -1.198700 -0.550081 7.940000 0.000000 0.036231
